model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain
standard_gaussian_nb,binary,"[0, 1]",2,0.5146073298429319,0.02042921232770041,0.512087912087912,0.02560029324733163,0.29826042959929666,0.06752084974916597,0.26680208435431874,0.0901190655473155,0.1959047619047619,0.053354209821899944,0.16666666666666666,0.06885303726590963,0.7234261125421237,0.03222921663541305,0.757488347565747,0.05305648888148571,2.253560209424084,0.13668722265343428,2.319413919413919,0.1759919834138063,430.42999999999995,26.107259526805947,633.2,48.045811471969124,-2.253560209424084,0.13668722265343428,-2.319413919413919,0.1759919834138063,0.09627906976744185,0.027411624388450326,0.06666666666666667,0.03380480461682966,4.02047619047619,0.26677104910949984,4.166666666666667,0.34426518632954817,0.6857214839424142,0.010958405983093299,0.6839322493224932,0.0322002882545712,0.4802542096227837,0.011343178526105842,0.47938395203427825,0.013726491677273507,0.9037209302325582,0.027411624388450326,0.9333333333333332,0.033804804616829644,0.6262770920993316,0.008342009514369924,0.6329677999531296,0.0087269700693766,86.0,0.0,123.0,0.0,0.7234261125421237,0.03222921663541305,0.757488347565747,0.05305648888148571,0.1959047619047619,0.053354209821899944,0.16666666666666666,0.06885303726590963,0.29826042959929666,0.06752084974916597,0.26680208435431874,0.0901190655473155,105.0,0.0,150.0,0.0,77.72,2.3573996974067284,114.8,4.157990967870046,8.28,2.3573996974067284,8.2,4.157990967870047,84.42999999999999,5.602192031299496,125.0,10.327955589886445,20.57,5.602192031299494,25.0,10.327955589886445,0.9037209302325582,0.027411624388450326,0.9333333333333332,0.033804804616829644,0.4802542096227837,0.011343178526105842,0.47938395203427825,0.013726491677273507,0.09627906976744185,0.027411624388450326,0.06666666666666667,0.03380480461682966,0.8040952380952382,0.05335420982189999,0.8333333333333334,0.06885303726590966,X_STATS,non_motor
decision_tree,binary,"[0, 1]",2,0.8730890052356021,0.00892000741872865,0.8882783882783883,0.017965737447572832,0.8838922410254195,0.008079521430385738,0.8979352119421404,0.01773784743797754,0.8785714285714287,0.008880381416316984,0.8966666666666667,0.0354512358523196,0.8902641566408486,0.010122705443760385,0.9002325179609949,0.01937056241059438,0.3939267015706806,0.027057027893925285,0.33882783882783885,0.09270366838713381,75.24,5.167892327739724,92.5,25.30810146968753,-0.3939267015706806,0.027057027893925285,-0.33882783882783885,0.09270366838713381,0.1336046511627907,0.01325161999024434,0.12195121951219512,0.027369932082282052,0.607142857142857,0.04440190708158528,0.5166666666666666,0.17725617926159798,0.872483388704319,0.009162429153682225,0.8873577235772357,0.017049807648027836,0.8547433220708619,0.009876497600416896,0.8761875380827566,0.03614414642960897,0.8663953488372094,0.013251619990244342,0.878048780487805,0.027369932082282063,0.8598604586525802,0.010087108981403008,0.8764179758152914,0.01848902183696438,86.0,0.0,123.0,0.0,0.8902641566408486,0.010122705443760385,0.9002325179609949,0.01937056241059438,0.8785714285714287,0.008880381416316984,0.8966666666666667,0.0354512358523196,0.8838922410254195,0.008079521430385738,0.8979352119421404,0.01773784743797754,105.0,0.0,150.0,0.0,74.51,1.1396393191610132,108.0,3.366501646120693,11.489999999999998,1.139639319161013,15.0,3.366501646120693,12.75,0.9324400487132911,15.5,5.317685377847939,92.25,0.932440048713291,134.5,5.317685377847939,0.8663953488372094,0.013251619990244342,0.878048780487805,0.027369932082282063,0.8547433220708619,0.009876497600416896,0.8761875380827566,0.03614414642960897,0.1336046511627907,0.01325161999024434,0.12195121951219512,0.027369932082282052,0.12142857142857141,0.008880381416317059,0.10333333333333332,0.035451235852319594,X_V06_STATS,examen_motor
random_forest,binary,"[0, 1]",2,0.921151832460733,0.007813355326142996,0.9311355311355312,0.011163984811391902,0.9262067310891687,0.007577643749300755,0.9359983802721352,0.010756369776178297,0.9015238095238096,0.012707932939183994,0.9173333333333333,0.02065591117977288,0.9530572408074338,0.007060250943315599,0.9559088366050374,0.01571989871342116,0.29539267015706805,0.03497357814826185,0.25054945054945055,0.053729603442959496,56.42,6.679953426318014,68.4,14.668181739927943,-0.29539267015706805,0.03497357814826185,-0.25054945054945055,0.053729603442959496,0.05488372093023256,0.008470566436990847,0.052032520325203245,0.019617301973825316,0.4923809523809524,0.06353966469591998,0.4133333333333334,0.10327955589886445,0.9653881506090809,0.004836032448254349,0.975840108401084,0.006604405792242015,0.8880279581179196,0.013048512488759864,0.9044200494978071,0.02015487174917168,0.9451162790697675,0.008470566436990826,0.9479674796747968,0.019617301973825323,0.915271475000711,0.008090638692548228,0.9254250069410187,0.011790286863236013,86.0,0.0,123.0,0.0,0.9530572408074338,0.007060250943315599,0.9559088366050374,0.01571989871342116,0.9015238095238096,0.012707932939183994,0.9173333333333333,0.02065591117977288,0.9262067310891687,0.007577643749300755,0.9359983802721352,0.010756369776178297,105.0,0.0,150.0,0.0,81.28,0.7284687135812136,116.6,2.412928142780514,4.72,0.7284687135812127,6.4,2.4129281427805145,10.34,1.33433295861432,12.4,3.0983866769659336,94.66,1.334332958614319,137.6,3.0983866769659336,0.9451162790697675,0.008470566436990826,0.9479674796747968,0.019617301973825323,0.8880279581179196,0.013048512488759864,0.9044200494978071,0.02015487174917168,0.05488372093023256,0.008470566436990847,0.052032520325203245,0.019617301973825316,0.09847619047619048,0.012707932939183998,0.08266666666666665,0.02065591117977289,X_V06_STATS,examen_motor
extra_trees,binary,"[0, 1]",2,0.9180104712041885,0.007723178602967866,0.9296703296703297,0.015033693745173502,0.9237521838106695,0.007451218184143029,0.9350078212201127,0.014304812269587188,0.9042857142857142,0.012460064702724061,0.922,0.024149738643372717,0.9448071510733129,0.00710813531762052,0.948861678640036,0.016598695433970922,0.29246073298429326,0.034233703156105064,0.2417582417582418,0.06550304557265767,55.85999999999999,6.538637302816067,66.0,17.882331441335545,-0.29246073298429326,0.034233703156105064,-0.2417582417582418,0.06550304557265767,0.06523255813953488,0.008930723769866727,0.06097560975609756,0.021079063937810363,0.47857142857142854,0.06230032351362022,0.38999999999999996,0.12074869321686361,0.9660625692137319,0.0047724239678796155,0.97579945799458,0.006343187508998068,0.8896815566526766,0.012897102985657147,0.9086908052449225,0.025016635134263315,0.9347674418604652,0.00893072376986668,0.9390243902439025,0.02107906393781036,0.9112477285364291,0.008065530973622514,0.9233253841272024,0.01599935120997118,86.0,0.0,123.0,0.0,0.9448071510733129,0.00710813531762052,0.948861678640036,0.016598695433970922,0.9042857142857142,0.012460064702724061,0.922,0.024149738643372717,0.9237521838106695,0.007451218184143029,0.9350078212201127,0.014304812269587188,105.0,0.0,150.0,0.0,80.39000000000001,0.7680422442085395,115.5,2.592724864350674,5.609999999999999,0.7680422442085391,7.5,2.592724864350674,10.05,1.3083067937860242,11.7,3.622460796505909,94.94999999999999,1.3083067937860227,138.3,3.622460796505908,0.9347674418604652,0.00893072376986668,0.9390243902439025,0.02107906393781036,0.8896815566526766,0.012897102985657147,0.9086908052449225,0.025016635134263315,0.06523255813953488,0.008930723769866727,0.06097560975609756,0.021079063937810363,0.09571428571428572,0.01246006470272404,0.07799999999999999,0.024149738643372727,X_V06_STATS,examen_motor
xgboost,binary,"[0, 1]",2,0.9103664921465968,0.008718321225644757,0.9227106227106228,0.00741701711769841,0.9169558674958008,0.008176980002668643,0.9287479861267489,0.007183868933161559,0.9005714285714286,0.011395012456944869,0.9173333333333333,0.02089361648629897,0.9346306420577843,0.00837454882122141,0.9410989915777908,0.01760966572170989,0.3082722513089005,0.032757561218850255,0.258974358974359,0.04968889934453133,58.879999999999995,6.256694192800398,70.7,13.565069521057055,-0.3082722513089005,0.032757561218850255,-0.258974358974359,0.04968889934453133,0.07767441860465116,0.010640223216603717,0.07073170731707318,0.0233282809936665,0.49714285714285716,0.056975062284724196,0.4133333333333333,0.10446808243149475,0.9598139534883721,0.006827744822121115,0.9707154471544716,0.0077418517331187455,0.8844050377345172,0.012136099710704795,0.9028893488234899,0.020436946681563626,0.9223255813953488,0.010640223216603725,0.9292682926829267,0.0233282809936665,0.9025495114606364,0.009423237713591165,0.9154818436634834,0.008067066878691336,86.0,0.0,123.0,0.0,0.9346306420577843,0.00837454882122141,0.9410989915777908,0.01760966572170989,0.9005714285714286,0.011395012456944869,0.9173333333333333,0.02089361648629897,0.9169558674958008,0.008176980002668643,0.9287479861267489,0.007183868933161559,105.0,0.0,150.0,0.0,79.32000000000002,0.9150591966279197,114.3,2.8693785622209798,6.68,0.9150591966279195,8.7,2.869378562220979,10.440000000000001,1.1964763079792073,12.4,3.134042472944843,94.56,1.196476307979207,137.6,3.1340424729448424,0.9223255813953488,0.010640223216603725,0.9292682926829267,0.0233282809936665,0.8844050377345172,0.012136099710704795,0.9028893488234899,0.020436946681563626,0.07767441860465116,0.010640223216603717,0.07073170731707318,0.0233282809936665,0.09942857142857144,0.011395012456944836,0.08266666666666668,0.02089361648629895,X_V06_STATS,examen_motor
adaboost,binary,"[0, 1]",2,0.9101047120418848,0.00924808180693923,0.9183150183150184,0.013601975522963267,0.9169310473182615,0.008460658435024436,0.9251864945168652,0.011982215406462786,0.9029523809523811,0.010890786081195643,0.9186666666666667,0.01744125944030985,0.93202232057657,0.011803302081791195,0.932304786876799,0.022517986065037656,0.3032984293193718,0.031111647371725056,0.26043956043956046,0.04543863807639481,57.93000000000001,5.9423246479994845,71.1,12.404748194855783,-0.3032984293193718,0.031111647371725056,-0.26043956043956046,0.04543863807639481,0.08116279069767442,0.014757214306097107,0.08211382113821139,0.02930089522119352,0.4852380952380952,0.054453930405978096,0.40666666666666673,0.08720629720154927,0.9622696566998894,0.005845224864927029,0.9703821138211381,0.006948851577078708,0.8864921721819723,0.011629063470725462,0.9029067843847978,0.018807239826741245,0.9188372093023256,0.014757214306097093,0.9178861788617887,0.029300895221193515,0.90196538084687,0.010277210847518979,0.9099951333186398,0.015799223838029453,86.0,0.0,123.0,0.0,0.93202232057657,0.011803302081791195,0.932304786876799,0.022517986065037656,0.9029523809523811,0.010890786081195643,0.9186666666666667,0.01744125944030985,0.9169310473182615,0.008460658435024436,0.9251864945168652,0.011982215406462786,105.0,0.0,150.0,0.0,79.02,1.2691204303243533,112.9,3.6040101122068022,6.9799999999999995,1.2691204303243515,10.1,3.6040101122068027,10.19,1.1435325385255406,12.2,2.6161889160464775,94.80999999999999,1.1435325385255395,137.8,2.6161889160464775,0.9188372093023256,0.014757214306097093,0.9178861788617887,0.029300895221193515,0.8864921721819723,0.011629063470725462,0.9029067843847978,0.018807239826741245,0.08116279069767442,0.014757214306097107,0.08211382113821139,0.02930089522119352,0.09704761904761904,0.010890786081195623,0.08133333333333334,0.01744125944030985,X_V06_STATS,examen_motor
svm,binary,"[0, 1]",2,0.9031937172774869,0.00694339892046995,0.9205128205128206,0.016017935236735177,0.9031683605677168,0.0076494211245714165,0.9218476891364146,0.017242388606111752,0.8245714285714285,0.012625185688972184,0.8560000000000001,0.028665805327283755,0.9992052049180407,0.0010831023633948596,0.9992125984251968,0.0024899824095813965,0.4825654450261781,0.03469136795430899,0.395970695970696,0.07898754951864073,92.17,6.626051279273015,108.1,21.563601018588912,-0.4825654450261781,0.03469136795430899,-0.395970695970696,0.07898754951864073,0.0008139534883720931,0.0011031201140122252,0.0008130081300813009,0.0025709574472913654,0.8771428571428572,0.06312592844486092,0.72,0.1433290266364187,0.9688997785160576,0.005121339623123693,0.9769051490514904,0.007712891385979812,0.8243634450705664,0.010341853848119406,0.8511621610145479,0.02443644646525906,0.9991860465116279,0.001103120114012252,0.9991869918699188,0.0025709574472913797,0.9031532813633716,0.00625409398186978,0.9190868369172602,0.01477650179462979,86.0,0.0,123.0,0.0,0.9992052049180407,0.0010831023633948596,0.9992125984251968,0.0024899824095813965,0.8245714285714285,0.012625185688972184,0.8560000000000001,0.028665805327283755,0.9031683605677168,0.0076494211245714165,0.9218476891364146,0.017242388606111752,105.0,0.0,150.0,0.0,85.92999999999999,0.09486832980505248,122.9,0.31622776601683794,0.06999999999999999,0.09486832980505137,0.1,0.31622776601683794,18.419999999999998,1.3256444973420782,21.6,4.29987079909256,86.58,1.3256444973420818,128.4,4.29987079909256,0.9991860465116279,0.001103120114012252,0.9991869918699188,0.0025709574472913797,0.8243634450705664,0.010341853848119406,0.8511621610145479,0.02443644646525906,0.0008139534883720931,0.0011031201140122252,0.0008130081300813009,0.0025709574472913654,0.17542857142857143,0.012625185688972175,0.14400000000000004,0.028665805327283737,X_V06_STATS,examen_motor
logistic_regression,binary,"[0, 1]",2,0.9099476439790575,0.006704842133437571,0.9208791208791209,0.005237511743474323,0.9159335460532834,0.006558025631009857,0.9267114935974423,0.004947736111446625,0.8933333333333333,0.011681504439983567,0.9106666666666665,0.018378731669453623,0.9405592947288731,0.0074649987479614545,0.9439348525229005,0.01754465766442036,0.32460732984293195,0.03127952768339901,0.2754578754578755,0.0418288715710482,62.0,5.974389787529211,75.2,11.419281938896159,-0.32460732984293195,0.03127952768339901,-0.2754578754578755,0.0418288715710482,0.06976744186046512,0.00936670230511207,0.06666666666666665,0.02293137756239152,0.5333333333333333,0.05840752219991776,0.44666666666666666,0.09189365834726813,0.9613787375415284,0.006243165863798566,0.969880758807588,0.005065426574109528,0.8781069507607953,0.01147825587100578,0.8960933867286587,0.01727357261009839,0.930232558139535,0.009366702305112037,0.9333333333333333,0.022931377562391535,0.902939741007526,0.006931371238472396,0.9139720036117724,0.006110780567772743,86.0,0.0,123.0,0.0,0.9405592947288731,0.0074649987479614545,0.9439348525229005,0.01754465766442036,0.8933333333333333,0.011681504439983567,0.9106666666666665,0.018378731669453623,0.9159335460532834,0.006558025631009857,0.9267114935974423,0.004947736111446625,105.0,0.0,150.0,0.0,80.0,0.8055363982396382,114.8,2.8205594401741574,6.0,0.8055363982396381,8.2,2.820559440174157,11.2,1.226557966198273,13.4,2.7568097504180447,93.8,1.2265579661982733,136.6,2.756809750418044,0.930232558139535,0.009366702305112037,0.9333333333333333,0.022931377562391535,0.8781069507607953,0.01147825587100578,0.8960933867286587,0.01727357261009839,0.06976744186046512,0.00936670230511207,0.06666666666666665,0.02293137756239152,0.10666666666666666,0.01168150443998356,0.08933333333333335,0.01837873166945363,X_V06_STATS,examen_motor
knn,binary,"[0, 1]",2,0.869214659685864,0.008477437015123072,0.8901098901098902,0.012331507861247953,0.8654339167974493,0.009919544196177474,0.8892668922306081,0.01429197628772245,0.7686666666666667,0.015293879373255787,0.8046666666666666,0.025151393452303834,0.9916518435464065,0.00401117042140864,0.9943575879669853,0.0053429663862674835,0.6394764397905759,0.041964874043185225,0.5391941391941392,0.06749387283628926,122.13999999999999,8.015290942248377,147.2,18.42582728430697,-0.6394764397905759,0.041964874043185225,-0.5391941391941392,0.06749387283628926,0.00802325581395349,0.003854592214093587,0.005691056910569106,0.005487386648053276,1.1566666666666667,0.07646939686627888,0.9766666666666668,0.1257569672615192,0.9304916943521594,0.007924981457028047,0.9443279132791327,0.015240207923270736,0.7794973791022944,0.011230882570576028,0.8072069751902553,0.019169988934502644,0.9919767441860466,0.0038545922140935883,0.994308943089431,0.0054873866480532815,0.8726611865730435,0.007229733417497231,0.8908894661172798,0.010493718032092387,86.0,0.0,123.0,0.0,0.9916518435464065,0.00401117042140864,0.9943575879669853,0.0053429663862674835,0.7686666666666667,0.015293879373255787,0.8046666666666666,0.025151393452303834,0.8654339167974493,0.009919544196177474,0.8892668922306081,0.01429197628772245,105.0,0.0,150.0,0.0,85.31,0.33149493041204914,122.3,0.6749485577105528,0.69,0.33149493041204847,0.7,0.674948557710553,24.29,1.6058573341918572,29.3,3.7727090178455764,80.71,1.6058573341918563,120.7,3.7727090178455764,0.9919767441860466,0.0038545922140935883,0.994308943089431,0.0054873866480532815,0.7794973791022944,0.011230882570576028,0.8072069751902553,0.019169988934502644,0.00802325581395349,0.003854592214093587,0.005691056910569106,0.005487386648053276,0.23133333333333334,0.015293879373255782,0.1953333333333333,0.02515139345230385,X_V06_STATS,examen_motor
gaussian_nb,binary,"[0, 1]",2,0.914607329842932,0.0054210889241479284,0.928937728937729,0.007760805168288499,0.920388751631944,0.005186250668421672,0.9339428548501557,0.007952325434296529,0.8987619047619047,0.010481480146043403,0.9153333333333332,0.020379122698862894,0.9438032001326633,0.009474361470829027,0.9538117585737587,0.012951296770763033,0.3080104712041885,0.02628488943923599,0.2571428571428572,0.050808911016555894,58.830000000000005,5.020413882894072,70.2,13.870832707519762,-0.3080104712041885,0.02628488943923599,-0.2571428571428572,0.050808911016555894,0.06604651162790698,0.012168320539751058,0.054471544715447164,0.01672769578537774,0.5061904761904762,0.05240740073021707,0.42333333333333334,0.10189561349431443,0.9443521594684385,0.00560909875807489,0.9548726287262872,0.007883128844773811,0.8839225164996609,0.00990951153936588,0.9021599872395333,0.019491840640559165,0.9339534883720931,0.012168320539751028,0.945528455284553,0.016727695785377743,0.907834040904682,0.005862747495048894,0.9230613007830837,0.007660934197591882,86.0,0.0,123.0,0.0,0.9438032001326633,0.009474361470829027,0.9538117585737587,0.012951296770763033,0.8987619047619047,0.010481480146043403,0.9153333333333332,0.020379122698862894,0.920388751631944,0.005186250668421672,0.9339428548501557,0.007952325434296529,105.0,0.0,150.0,0.0,80.32,1.046475566418591,116.3,2.0575065816014617,5.680000000000001,1.0464755664185912,6.7,2.0575065816014617,10.629999999999999,1.1005554153345585,12.7,3.0568684048294332,94.37000000000002,1.100555415334558,137.3,3.0568684048294332,0.9339534883720931,0.012168320539751028,0.945528455284553,0.016727695785377743,0.8839225164996609,0.00990951153936588,0.9021599872395333,0.019491840640559165,0.06604651162790698,0.012168320539751058,0.054471544715447164,0.01672769578537774,0.10123809523809524,0.010481480146043411,0.08466666666666667,0.02037912269886289,X_V06_STATS,examen_motor
minmax_decision_tree,binary,"[0, 1]",2,0.8729842931937173,0.009142586613166935,0.887912087912088,0.017541670325829508,0.8837980517244137,0.008268764594913495,0.8975867003769501,0.017293239897835974,0.8784761904761906,0.008958907898746357,0.8959999999999999,0.03431157167221117,0.8901702619760645,0.010383321008068234,0.9001626421845975,0.019419992550150183,0.394240837696335,0.027449072268408915,0.34065934065934067,0.08965841148076104,75.3,5.2427728032660985,93.0,24.476746334247757,-0.394240837696335,0.027449072268408915,-0.34065934065934067,0.08965841148076104,0.13372093023255813,0.013582492610802506,0.12195121951219512,0.027369932082282052,0.6076190476190475,0.04479453949373215,0.5199999999999999,0.17155785836105586,0.872377630121816,0.009398666304673188,0.8870243902439026,0.016728802147566998,0.8546240429818168,0.010002307954061167,0.8753578920650575,0.03464452693531724,0.8662790697674418,0.013582492610802513,0.878048780487805,0.027369932082282063,0.8597430473446904,0.010352662254617308,0.8760393245350894,0.018132997717562358,86.0,0.0,123.0,0.0,0.8901702619760645,0.010383321008068234,0.9001626421845975,0.019419992550150183,0.8784761904761906,0.008958907898746357,0.8959999999999999,0.03431157167221117,0.8837980517244137,0.008268764594913495,0.8975867003769501,0.017293239897835974,105.0,0.0,150.0,0.0,74.5,1.1680943645290147,108.0,3.366501646120693,11.5,1.1680943645290152,15.0,3.366501646120693,12.76,0.9406853293683755,15.6,5.146735750831676,92.24,0.940685329368375,134.4,5.146735750831676,0.8662790697674418,0.013582492610802513,0.878048780487805,0.027369932082282063,0.8546240429818168,0.010002307954061167,0.8753578920650575,0.03464452693531724,0.13372093023255813,0.013582492610802506,0.12195121951219512,0.027369932082282052,0.12152380952380952,0.008958907898746435,0.10400000000000001,0.03431157167221117,X_V06_STATS,examen_motor
